#TYPE System.Management.Automation.PSCustomObject
"batchid"	"dbid"	"clientid"	"loadnr"	"orig_dcb"	"conv_dcb"	"orig_dir"	"backup_done"	"db_bytes"	"db_files"	"natives_bytes"	"natives_files_present"	"natives_files_missing"	"images_bytes"	"images_files_present"	"images_files_missing"	"st_backup"	"st_get_images"	"st_get_images2"	"st_get_natives"	"st_qc_tags"	"st_qc_compare_tags"	"st_backup_arch"	"st_convert"	"st_get_arch_db_files"	"funky"	"st_add_images"	"st_add_natives"	"st_add_db"
"1"	"128"	"33328.00001"	""	"X:\033328\000005\UGI_Stantac\UGI_STANTAC.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\033328\000005\UGI_Stantac\UGI_STANTAC.DCB"	""	"1"	"52692358"	"69"	"227358235"	"1209"	"0"	"388724820"	"2886"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"129"	"33380"	""	"X:\033380\000002\Biomet_Ortho_Electronic\BMET_ORTHO.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\033380\000002\Biomet_Ortho_Electronic\BMET_ORTHO.DCB"	""	"1"	"301002700"	"36"	"3832697895"	"5510"	"0"	"13103302206"	"112127"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"130"	"33380"	""	"X:\033380\000002\Biomet_Ortho_Paper\BMET_CID_001.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\033380\000002\Biomet_Ortho_Paper\BMET_CID_001.DCB"	""	"1"	"7908107"	"32"	""	""	"0"	"769382702"	"2177"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"131"	"33380"	""	"X:\033380\000002\Biomet_Productions\BMET01_CD.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\033380\000002\Biomet_Productions\BMET01_CD.DCB"	""	"1"	"907817"	"39"	"74183042"	"5"	"0"	"2551340352"	"4322"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"132"	"33651.00001"	""	"X:\033651\000009\Styrker_Peves_Review\STYRKER_PEVES_REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\033651\000009\Styrker_Peves_Review\STYRKER_PEVES_REVIEW.DCB"	""	"1"	"1120426"	"29"	"340874"	"2"	"0"	"45141171"	"229"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"133"	"33709"	""	"X:\033709\000001\Hewitt_General_Hewitt_Prod_DB\HEWITT_PROD_DB.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\033709\000001\Hewitt_General_Hewitt_Prod_DB\HEWITT_PROD_DB.DCB"	""	"1"	"110604"	"23"	""	""	"0"	"6795354"	"106"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"134"	"34063.00001"	""	"X:\034063\000005\TAQA_Barker_Barker_Calendar_Items\CALENDARENTRIES.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\034063\000005\TAQA_Barker_Barker_Calendar_Items\CALENDARENTRIES.DCB"	""	"1"	"105311580"	"34"	"791601833"	"10058"	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"135"	"34973"	""	"X:\034973\000001\Hariharan\HARIHARAN.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\034973\000001\Hariharan\HARIHARAN.DCB"	""	"1"	"40789001"	"25"	""	""	"0"	"1388196396"	"25609"	"171412"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"136"	"34973"	""	"X:\034973\000001\Megace ES INDs and NDA\MEGACE ES INDS AND NDA.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\034973\000001\Megace ES INDs and NDA\MEGACE ES INDS AND NDA.DCB"	""	"1"	"393977644"	"30"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	"FUNKY"	""	""	""
"1"	"137"	"34975"	""	"X:\034975\000001\Jill_Dailey_Production - Copy\JILL_DAILEY_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\034975\000001\Jill_Dailey_Production - Copy\JILL_DAILEY_PRODUCTION.DCB"	""	"1"	"824674"	"18"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	"FUNKY"	""	""	""
"1"	"138"	"34990"	""	"X:\034990\000001\Kramer\KRAMER.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\034990\000001\Kramer\KRAMER.DCB"	""	"1"	"79803569"	"25"	""	""	"0"	"2048563985"	"36519"	"171412"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"139"	"35470"	""	"X:\035470\000001\Baker_Daniels\BAKER_DANIELS_REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\035470\000001\Baker_Daniels\BAKER_DANIELS_REVIEW.DCB"	""	"1"	"19511417"	"49"	"5406720"	"5"	"5"	"21117682"	"145"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"140"	"35470"	""	"X:\035470\000001\Baker_Daniels_Review_Supplemental\BAKER_DANIELS_REVIEW_SUPPLM.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\035470\000001\Baker_Daniels_Review_Supplemental\BAKER_DANIELS_REVIEW_SUPPLM.DCB"	""	"1"	"1407152"	"24"	""	""	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"141"	"35785"	""	"X:\035785\000001\Bar-Ilan\BAR-ILAN.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\035785\000001\Bar-Ilan\BAR-ILAN.DCB"	""	"1"	"16665260"	"31"	""	""	"0"	"253304976"	"2527"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"142"	"35958"	""	"X:\035958\000001\Alana_Karen\ALANA_KAREN.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\035958\000001\Alana_Karen\ALANA_KAREN.DCB"	""	"1"	"6471193"	"18"	""	""	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"143"	"36021"	""	"X:\036021\000001\Data_Systems\DSS.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036021\000001\Data_Systems\DSS.DCB"	""	"1"	"2377184"	"26"	""	""	"0"	"819177440"	"15617"	"2"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"144"	"36115"	""	"X:\036115\000001\Avmed-Production_Sheridan\AVMED-PRODUCTION_TO_SHERIDAN.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036115\000001\Avmed-Production_Sheridan\AVMED-PRODUCTION_TO_SHERIDAN.DCB"	""	"1"	"196364599"	"44"	""	""	"0"	"1345067359"	"20265"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"145"	"36115"	""	"X:\036115\000001\AvMed_Production_to_Florida_AG\AVMED_PRODUCTION_TO_FLORIDA_AG.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036115\000001\AvMed_Production_to_Florida_AG\AVMED_PRODUCTION_TO_FLORIDA_AG.DCB"	""	"1"	"40434495"	"25"	""	""	"0"	"442692008"	"8589"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"146"	"36115"	""	"X:\036115\000001\Avmed-Production_Sheridan\AVMED-PRODUCTION_SHERIDAN_02.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036115\000001\Avmed-Production_Sheridan\AVMED-PRODUCTION_SHERIDAN_02.DCB"	""	"1"	"196364599"	"44"	""	""	"0"	"180093044"	"3272"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"147"	"36115"	""	"X:\036115\000001\Humana_Prod\HUMANA_PROD.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036115\000001\Humana_Prod\HUMANA_PROD.DCB"	""	"1"	"34233677"	"23"	""	""	"0"	""	""	"8396"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"148"	"36183.00001"	""	"X:\036183\000009\HL_Prod_BullTick\PROD_QC\PROD001\PROD001.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036183\000009\HL_Prod_BullTick\PROD_QC\PROD001\PROD001.DCB"	""	"1"	"17998183"	"29"	"15751296"	"75"	"0"	"290713206"	"2949"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"149"	"36275"	""	"X:\036275\000001\Zhou_Prod\ZHOU_PROD_001.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036275\000001\Zhou_Prod\ZHOU_PROD_001.DCB"	""	"1"	"5549531"	"26"	""	""	"0"	"134819356"	"2046"	"15"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"150"	"36277"	""	"X:\036277\000001\ANJC_PROD\ANJC_PROD.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036277\000001\ANJC_PROD\ANJC_PROD.DCB"	""	"1"	"3687519"	"26"	""	""	"0"	"40133312"	"761"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"151"	"36277"	""	"X:\036277\000001\BEAZLEY_PROD\BEAZLEY_PROD.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036277\000001\BEAZLEY_PROD\BEAZLEY_PROD.DCB"	""	"1"	"822686"	"25"	""	""	"0"	"20465545"	"136"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"152"	"36277"	""	"X:\036277\000001\DWYER_PROD\DWYER_PROD.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036277\000001\DWYER_PROD\DWYER_PROD.DCB"	""	"1"	"4006067"	"28"	""	""	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"153"	"36277"	""	"X:\036277\000001\HOPKINS_PROD\HOPKINS_PROD.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036277\000001\HOPKINS_PROD\HOPKINS_PROD.DCB"	""	"1"	"575310"	"26"	""	""	"0"	"7316930"	"185"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"154"	"36277"	""	"X:\036277\000001\MIGGINS_PROD\MIGGINS_PROD.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036277\000001\MIGGINS_PROD\MIGGINS_PROD.DCB"	""	"1"	"16191543"	"30"	""	""	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"155"	"36277"	""	"X:\036277\000001\TRANSITIONS_PROD\TRANSITIONS_PROD.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036277\000001\TRANSITIONS_PROD\TRANSITIONS_PROD.DCB"	""	"1"	"17166523"	"29"	""	""	"0"	"233862454"	"2676"	"24"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"156"	"36277"	""	"X:\036277\000001\WOOD_PROD\WOOD_PROD.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036277\000001\WOOD_PROD\WOOD_PROD.DCB"	""	"1"	"3207418"	"26"	""	""	"0"	"17751756"	"344"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"157"	"36277"	""	"X:\036277\000001\Blue_Cross_EMPIRE_Prod\BLUE_CROSS_EMPIRE_PROD.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036277\000001\Blue_Cross_EMPIRE_Prod\BLUE_CROSS_EMPIRE_PROD.DCB"	""	"1"	"446620"	"16"	""	""	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"158"	"36365.00002"	""	"X:\036365\000024\Millennium_Review\MILLENNIUM_REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036365\000024\Millennium_Review\MILLENNIUM_REVIEW.DCB"	""	"1"	"98824633"	"41"	""	""	"0"	"253712304"	"2404"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"159"	"36365.00003"	""	"X:\036365\000028\HL_Review\Millennium_Review2\MILLENNIUM_REVIEW2.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036365\000028\HL_Review\Millennium_Review2\MILLENNIUM_REVIEW2.DCB"	""	"1"	"288870662"	"38"	"763650551"	"1305"	"0"	"3477773473"	"86366"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"160"	"36365.00003"	""	"X:\036365\000030\HL_Production\Zicari_Martin_Production_20120529\CALLOWAY_PROD_EXPORT.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036365\000030\HL_Production\Zicari_Martin_Production_20120529\CALLOWAY_PROD_EXPORT.DCB"	""	"1"	"2978591"	"30"	"184394089"	"50"	"0"	""	""	"2151"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"161"	"36480"	""	"X:\036480\000003\HL_Review\Amedisys_Email_Review\AMEDISYS_EMAIL_REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036480\000003\HL_Review\Amedisys_Email_Review\AMEDISYS_EMAIL_REVIEW.DCB"	""	"1"	"6322435"	"24"	"101589185"	"213"	"1"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"162"	"36534"	""	"X:\036534\000001\HL_Production\UR_Productions\UR_PRODUCTIONS.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036534\000001\HL_Production\UR_Productions\UR_PRODUCTIONS.DCB"	""	"1"	"23738420"	"30"	""	""	"2048"	""	""	"9168"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"163"	"36534"	""	"X:\036534\000001\HL_Review\UR_001\UR_001.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036534\000001\HL_Review\UR_001\UR_001.DCB"	""	"1"	"38142627"	"32"	""	""	"2902"	""	""	"11123"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"164"	"36661.00001"	""	"X:\036661\000008\Dell_Review\old\DELL_REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036661\000008\Dell_Review\old\DELL_REVIEW.DCB"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	""	""	""	""
"1"	"165"	"36661.00001"	""	"X:\036661\000008\Dell_Review\old\TPL_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036661\000008\Dell_Review\old\TPL_PRODUCTION.DCB"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	""	""	""	""
"1"	"166"	"36661.00001"	""	"X:\036661\000008\Avid_Production\AVID_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036661\000008\Avid_Production\AVID_PRODUCTION.DCB"	""	"1"	"1246908"	"23"	""	""	"0"	"23726863"	"335"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"167"	"36867"	""	"X:\036867\000001\HL_Production\20110506_PRODUCTION\20110506_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036867\000001\HL_Production\20110506_PRODUCTION\20110506_PRODUCTION.DCB"	""	"1"	"32735667"	"28"	""	""	"419"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"168"	"36867"	""	"X:\036867\000001\HL_Production\20110527_PRODUCTION\20110527_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036867\000001\HL_Production\20110527_PRODUCTION\20110527_PRODUCTION.DCB"	""	"1"	"2944882"	"27"	""	""	"47"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"169"	"36867"	""	"X:\036867\000001\HL_Production\20110603_PRODUCTION\201100603_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036867\000001\HL_Production\20110603_PRODUCTION\201100603_PRODUCTION.DCB"	""	"1"	"5272445"	"23"	""	""	"68"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"170"	"36867"	""	"X:\036867\000001\HL_Production\20110610_PRODUCTION\20110610_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036867\000001\HL_Production\20110610_PRODUCTION\20110610_PRODUCTION.DCB"	""	"1"	"11464353"	"30"	""	""	"178"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"171"	"36867"	""	"X:\036867\000001\HL_Production\20110624_TC10TC_PRODUCTION\20110624_TC10TC_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036867\000001\HL_Production\20110624_TC10TC_PRODUCTION\20110624_TC10TC_PRODUCTION.DCB"	""	"1"	"170705"	"20"	""	""	"0"	""	""	"71"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"172"	"36867"	""	"X:\036867\000001\HL_Production\20110629_PRODUCTION\062911_PROD.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036867\000001\HL_Production\20110629_PRODUCTION\062911_PROD.DCB"	""	"1"	"117260"	"23"	""	""	"0"	""	""	"163"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"173"	"36867"	""	"X:\036867\000001\HL_Production\20110714_PRODUCTION\20110714_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036867\000001\HL_Production\20110714_PRODUCTION\20110714_PRODUCTION.DCB"	""	"1"	"214676707"	"31"	""	""	"521"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"174"	"36867"	""	"X:\036867\000001\HL_Production\20110727_PRODUCTION\20110727_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036867\000001\HL_Production\20110727_PRODUCTION\20110727_PRODUCTION.DCB"	""	"1"	"992808"	"23"	""	""	"4"	""	""	"20887"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"175"	"36867"	""	"X:\036867\000001\HL_Production\20110803_PRODUCTION\20110803_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036867\000001\HL_Production\20110803_PRODUCTION\20110803_PRODUCTION.DCB"	""	"1"	"3981082"	"24"	""	""	"88"	""	""	"2422"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"176"	"36867"	""	"X:\036867\000001\HL_Production\20110815_ANAD_PRODUCTION\20110815_ANAD_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036867\000001\HL_Production\20110815_ANAD_PRODUCTION\20110815_ANAD_PRODUCTION.DCB"	""	"1"	"12565712"	"33"	""	""	"9"	""	""	"1454"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"177"	"36867"	""	"X:\036867\000001\HL_Production\20110825_PRODUCTION\20110825_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036867\000001\HL_Production\20110825_PRODUCTION\20110825_PRODUCTION.DCB"	""	"1"	"2953792"	"33"	""	""	"19"	""	""	"405"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"178"	"36867"	""	"X:\036867\000001\HL_Production\20110906_PRODUCTION_(0831_REDO)\20110907_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036867\000001\HL_Production\20110906_PRODUCTION_(0831_REDO)\20110907_PRODUCTION.DCB"	""	"1"	"64534017"	"33"	""	""	"174"	""	""	"14473"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"179"	"36867"	""	"X:\036867\000001\HL_Review\BPPA_Review_20110525\BPPA_REVIEW_20110525.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036867\000001\HL_Review\BPPA_Review_20110525\BPPA_REVIEW_20110525.DCB"	""	"1"	"1551572"	"30"	""	""	"38"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"180"	"36867"	""	"X:\036867\000001\HL_Review\TAPS_Review_20110527\TAPS_REVIEW_20110527.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036867\000001\HL_Review\TAPS_Review_20110527\TAPS_REVIEW_20110527.DCB"	""	"1"	"33102837"	"33"	""	""	"761"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"181"	"36867"	""	"X:\036867\000001\HL_Review\TAPS_Review_20110727\TAPS_REVIEW_20110727.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036867\000001\HL_Review\TAPS_Review_20110727\TAPS_REVIEW_20110727.DCB"	""	"1"	"13693967"	"33"	""	""	"652"	""	""	"22990"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"182"	"36867"	""	"X:\036867\000001\HL_Review\TAPS_Review_20110810\TAPS_REVIEW_20110810.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036867\000001\HL_Review\TAPS_Review_20110810\TAPS_REVIEW_20110810.DCB"	""	"1"	"107611425"	"33"	""	""	"6746"	""	""	"25824"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"183"	"36867"	""	"X:\036867\000001\HL_Review\TAPS_Review_20111012\TAPS_REVIEW_20111012.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036867\000001\HL_Review\TAPS_Review_20111012\TAPS_REVIEW_20111012.DCB"	""	"1"	"5988025"	"30"	""	""	"90"	""	""	"628"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"184"	"36867"	""	"X:\036867\000001\HL_Production\20110526_BPPA_PRODUCTION\20110526_BPPA_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036867\000001\HL_Production\20110526_BPPA_PRODUCTION\20110526_BPPA_PRODUCTION.DCB"	""	"1"	"1866968"	"31"	""	""	"19"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"185"	"36867"	""	"X:\036867\000001\HL_Production\20110426_PRODUCTION\PRODUCTIONREVIEW_04-26-2010.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036867\000001\HL_Production\20110426_PRODUCTION\PRODUCTIONREVIEW_04-26-2010.DCB"	""	"1"	"6591586"	"30"	""	""	"159"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"186"	"36867"	""	"X:\036867\000001\HL_Production\20111014_PRODUCTION\20111014_PRODUCE.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036867\000001\HL_Production\20111014_PRODUCTION\20111014_PRODUCE.DCB"	""	"1"	"1398319"	"25"	""	""	"11"	""	""	"627"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"187"	"36867"	""	"X:\036867\000001\HL_Review\SOA-496_Jun_Jul_2012_Prod_Review\B-up\20120702\SOA-496_JUNE_JULY_2012_PROD_REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036867\000001\HL_Review\SOA-496_Jun_Jul_2012_Prod_Review\B-up\20120702\SOA-496_JUNE_JULY_2012_PROD_REVIEW.DCB"	""	"1"	"771538307"	"29"	"4809368908"	"4638"	"0"	"1623668614"	"22862"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"188"	"36867"	""	"X:\036867\000001\HL_Review\TAPS_Review_20110513\TAPS_REVIEW_20110513.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036867\000001\HL_Review\TAPS_Review_20110513\TAPS_REVIEW_20110513.DCB"	""	"1"	"30484671"	"35"	""	""	"490"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"189"	"36912"	""	"X:\036912\000001\HL_Production\Sequoia_Production\SEQUOIA_PROD.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036912\000001\HL_Production\Sequoia_Production\SEQUOIA_PROD.DCB"	""	"1"	"22528125"	"32"	"207086201"	"126"	"12"	"352237254"	"6918"	"658"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"190"	"36944"	""	"X:\036944\000001\HL_Review\IF001\IF001.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\036944\000001\HL_Review\IF001\IF001.DCB"	""	"1"	"60041377"	"33"	"1777610099"	"1914"	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"191"	"37081.00001"	""	"X:\037081\000008\VER001\VER001.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\037081\000008\VER001\VER001.DCB"	""	"1"	"4911154"	"28"	"45578770"	"39"	"0"	"204254656"	"1430"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"192"	"37081.00001"	""	"X:\037081\000008\VER001_PROD\VER001_PROD.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\037081\000008\VER001_PROD\VER001_PROD.DCB"	""	"1"	"9484396"	"24"	"50032405"	"43"	"0"	"5053376840"	"32916"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"193"	"37081.00001"	""	"X:\037081\000008\VER003\VER003.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\037081\000008\VER003\VER003.DCB"	""	"1"	"3317444"	"30"	"4453635"	"4"	"0"	"194990522"	"368"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"194"	"37081.00001"	""	"X:\037081\000008\Verizon_All\VERIZON_ALL.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\037081\000008\Verizon_All\VERIZON_ALL.DCB"	""	"1"	"183665900"	"30"	"1673445709"	"1375"	"0"	"5048503686"	"32846"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"195"	"37081.00001"	""	"X:\037081\000008\VERIZON_PROD001\VERIZON_PROD001.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\037081\000008\VERIZON_PROD001\VERIZON_PROD001.DCB"	""	"1"	"9274322"	"32"	"45578770"	"39"	"0"	"204254656"	"1430"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"196"	"37081.00001"	""	"X:\037081\000008\VERIZON_PROD002\VERIZON_PROD002.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\037081\000008\VERIZON_PROD002\VERIZON_PROD002.DCB"	""	"1"	"180514448"	"32"	"1623413304"	"1332"	"0"	"4649258508"	"31048"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"197"	"37081.00001"	""	"X:\037081\000008\VERIZON_PROD003\VERIZON_PROD003.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\037081\000008\VERIZON_PROD003\VERIZON_PROD003.DCB"	""	"1"	"9425354"	"30"	"50032405"	"43"	"0"	"194990522"	"368"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"198"	"37170"	""	"X:\037170\000003\Klein_Review-old\KLEIN_REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\037170\000003\Klein_Review-old\KLEIN_REVIEW.DCB"	""	"1"	"7361575380"	"31"	"30979513738"	"440945"	"742"	"182444513239"	"1759286"	"12"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
